Nro;Tipo Doc;Tipo Compra;RUT Proveedor;Razon Social;Folio;Fecha Docto;Fecha Recepcion;Fecha Acuse;Monto Exento;Monto Neto;Monto IVA Recuperable;Monto Iva No Recuperable;Codigo IVA No Rec.;Monto Total;Monto Neto Activo Fijo;IVA Activo Fijo;IVA uso Comun;Impto. Sin Derecho a Credito;IVA No Retenido;Tabacos Puros;Tabacos Cigarrillos;Tabacos Elaborados;NCE o NDE sobre Fact. de Compra;Codigo Otro Impuesto;Valor Otro Impuesto;Tasa Otro Impuesto
28;33;Del Giro;96726970-0;CHILEMAT SpA;4644033;27/12/2024;27/12/2024 15:43:40;;0;221100;42009;;;263109;;;;;0;;;;0;;;;
29;33;Del Giro;96726970-0;CHILEMAT SpA;4644556;27/12/2024;27/12/2024 15:55:54;;0;109043;20718;;;129761;;;;;0;;;;0;;;;
30;33;Del Giro;96726970-0;CHILEMAT SpA;4644610;27/12/2024;27/12/2024 15:55:54;;0;175200;33288;;;208489;;;;;0;;;;0;;;;
31;33;Del Giro;96726970-0;CHILEMAT SpA;4644735;27/12/2024;27/12/2024 16:14:49;;0;102912;19553;;;122465;;;;;0;;;;0;;;;
32;33;Del Giro;96726970-0;CHILEMAT SpA;4643474;27/12/2024;27/12/2024 16:23:54;;0;1582373;300651;;;1883023;;;;;0;;;;0;;;;
33;33;Del Giro;96726970-0;CHILEMAT SpA;4644853;27/12/2024;27/12/2024 16:55:48;;0;36582;6951;;;43533;;;;;0;;;;0;;;;
34;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;15949271;27/12/2024;27/12/2024 22:32:58;;0;27558;5236;;;32794;;;;;0;;;;0;;;;
35;33;Del Giro;96726970-0;CHILEMAT SpA;4645078;30/12/2024;30/12/2024 13:33:50;;0;122288;23235;;;145522;;;;;0;;;;0;;;;
36;33;Del Giro;96726970-0;CHILEMAT SpA;4645080;30/12/2024;30/12/2024 13:33:50;;0;45858;8713;;;54571;;;;;0;;;;0;;;;
37;33;Del Giro;96726970-0;CHILEMAT SpA;4645747;30/12/2024;30/12/2024 13:52:56;;0;1408910;267693;;;1676602;;;;;0;;;;0;;;;
38;33;Del Giro;96726970-0;CHILEMAT SpA;4645748;30/12/2024;30/12/2024 13:49:36;;0;291450;55376;;;346826;;;;;0;;;;0;;;;
39;33;Del Giro;96726970-0;CHILEMAT SpA;4645746;30/12/2024;30/12/2024 13:49:36;;0;1156976;219825;;;1376802;;;;;0;;;;0;;;;
40;33;Del Giro;96726970-0;CHILEMAT SpA;4645886;30/12/2024;30/12/2024 16:38:57;;0;4107943;780509;;;4888452;;;;;0;;;;0;;;;
41;33;Del Giro;96726970-0;CHILEMAT SpA;4646017;30/12/2024;30/12/2024 16:43:51;;0;257582;48940;;;306522;;;;;0;;;;0;;;;
42;33;Del Giro;96726970-0;CHILEMAT SpA;4646040;30/12/2024;30/12/2024 16:48:00;;0;723902;137541;;;861443;;;;;0;;;;0;;;;
43;33;Del Giro;78110590-2;Pinto Glavich Ingenieria y Construccion S.A.;328237;31/12/2024;31/12/2024 11:17:19;;0;203190;38606;;;241796;;;;;0;;;;0;;;;
44;33;Del Giro;96726970-0;CHILEMAT SpA;4646353;31/12/2024;31/12/2024 12:10:49;;0;193699;36803;;;230502;;;;;0;;;;0;;;;
45;33;Del Giro;96726970-0;CHILEMAT SpA;4646355;31/12/2024;31/12/2024 12:10:49;;0;270667;51427;;;322094;;;;;0;;;;0;;;;
46;33;Del Giro;96726970-0;CHILEMAT SpA;4646354;31/12/2024;31/12/2024 12:17:01;;0;226025;42945;;;268969;;;;;0;;;;0;;;;
47;33;Del Giro;96726970-0;CHILEMAT SpA;4647348;31/12/2024;31/12/2024 13:49:31;;0;336273;63892;;;400165;;;;;0;;;;0;;;;
48;33;Del Giro;96726970-0;CHILEMAT SpA;4647349;31/12/2024;31/12/2024 13:49:31;;0;95787;18199;;;113986;;;;;0;;;;0;;;;
49;33;Del Giro;96726970-0;CHILEMAT SpA;4647351;31/12/2024;31/12/2024 13:50:35;;0;640607;121715;;;762322;;;;;0;;;;0;;;;
50;33;Del Giro;96726970-0;CHILEMAT SpA;4647354;31/12/2024;31/12/2024 13:50:35;;0;332464;63168;;;395632;;;;;0;;;;0;;;;
51;33;Del Giro;96726970-0;CHILEMAT SpA;4647352;31/12/2024;31/12/2024 13:50:35;;0;244488;46453;;;290941;;;;;0;;;;0;;;;
52;33;Del Giro;76058647-1;VERISURE CHILE SPA;10016439;01/01/2025;02/01/2025 01:59:34;;0;53239;10115;;;63354;;;;;0;;;;0;;;;
53;33;Del Giro;76058647-1;VERISURE CHILE SPA;10031773;01/01/2025;02/01/2025 02:05:07;;0;43250;8218;;;51468;;;;;0;;;;0;;;;
54;33;Del Giro;77065518-8;COMERCIAL ANTORAI SPA;2180;30/12/2024;02/01/2025 11:43:21;;0;154608;29376;;;183984;;;;;0;;;;0;;;;
55;33;Del Giro;96726970-0;CHILEMAT SpA;4647724;31/12/2024;02/01/2025 14:05:33;;0;537924;102206;;;640130;;;;;0;;;;0;;;;
56;33;Del Giro;96726970-0;CHILEMAT SpA;4647677;31/12/2024;02/01/2025 14:05:33;;0;12442;2364;;;14806;;;;;0;;;;0;;;;
57;33;Del Giro;96726970-0;CHILEMAT SpA;4647730;31/12/2024;02/01/2025 14:20:52;;0;940228;178643;;;1118871;;;;;0;;;;0;;;;
58;33;Del Giro;76828790-2;MULTICAJA SA;2681931;31/12/2024;02/01/2025 15:57:47;;0;14983;2847;;;17830;;;;;0;;;;0;;;;
59;33;Del Giro;96689310-9;TRANSBANK S.A.;54088623;26/12/2024;02/01/2025 15:58:11;;0;94488;17953;;;112441;;;;;0;;;;0;;;;
60;33;Del Giro;96726970-0;CHILEMAT SpA;4647821;31/12/2024;03/01/2025 10:20:57;;0;25000;4750;;;29750;;;;;0;;;;0;;;;
61;33;Del Giro;96726970-0;CHILEMAT SpA;4647876;31/12/2024;03/01/2025 10:59:01;;0;450000;85500;;;535500;;;;;0;;;;0;;;;
62;33;Del Giro;99546900-6;ISWITCH S A;1211992;31/12/2024;03/01/2025 17:45:56;;0;556851;105802;;;662653;;;;;0;;;;0;;;;
63;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;15971096;03/01/2025;03/01/2025 20:59:33;;0;38437;7303;;;45740;;;;;0;;;;0;;;;
64;33;Del Giro;76873527-1;VENTA DE ARIDOS  JULIO IVAN RIVERA PEREZ  E.I.R.L.;141;04/01/2025;04/01/2025 10:31:36;;0;180000;34200;;;214200;;;;;0;;;;0;;;;
65;33;Del Giro;79894160-7;LUVAL S A;1501061;06/01/2025;06/01/2025 08:58:55;;0;478000;90820;;;568820;;;;;0;;;;0;;;;
66;33;Del Giro;96726970-0;CHILEMAT SpA;4649387;07/01/2025;07/01/2025 09:43:52;;0;747599;142044;;;889643;;;;;0;;;;0;;;;
67;33;Del Giro;96726970-0;CHILEMAT SpA;4649692;07/01/2025;07/01/2025 12:09:37;;0;46238;8785;;;55023;;;;;0;;;;0;;;;
68;33;Del Giro;96726970-0;CHILEMAT SpA;4650442;07/01/2025;07/01/2025 12:39:47;;0;44723;8497;;;53220;;;;;0;;;;0;;;;
69;33;Del Giro;96726970-0;CHILEMAT SpA;4650441;07/01/2025;07/01/2025 12:39:47;;0;149256;28359;;;177615;;;;;0;;;;0;;;;
70;33;Del Giro;96726970-0;CHILEMAT SpA;4650460;07/01/2025;07/01/2025 12:39:47;;0;243198;46208;;;289406;;;;;0;;;;0;;;;
71;33;Del Giro;96726970-0;CHILEMAT SpA;4650572;07/01/2025;07/01/2025 12:43:36;;0;122818;23335;;;146153;;;;;0;;;;0;;;;
72;33;Del Giro;96726970-0;CHILEMAT SpA;4650670;07/01/2025;07/01/2025 12:47:45;;0;319317;60670;;;379987;;;;;0;;;;0;;;;
73;33;Del Giro;96726970-0;CHILEMAT SpA;4650814;07/01/2025;07/01/2025 12:55:49;;0;1200724;228138;;;1428861;;;;;0;;;;0;;;;
74;33;Del Giro;96726970-0;CHILEMAT SpA;4650908;07/01/2025;07/01/2025 14:19:42;;0;1541179;292824;;;1834002;;;;;0;;;;0;;;;
75;33;Del Giro;76852784-9;Diesel Planet SpA.;40528;07/01/2025;07/01/2025 16:37:54;;0;37815;7185;;;45000;;;;;0;;;;0;;;;
76;33;Del Giro;96726970-0;CHILEMAT SpA;4651665;08/01/2025;08/01/2025 11:44:47;;0;54071;10273;;;64345;;;;;0;;;;0;;;;
77;33;Del Giro;96726970-0;CHILEMAT SpA;4651698;08/01/2025;08/01/2025 11:47:49;;0;118158;22450;;;140608;;;;;0;;;;0;;;;
78;33;Del Giro;96726970-0;CHILEMAT SpA;4651843;08/01/2025;08/01/2025 11:51:42;;0;480862;91364;;;572226;;;;;0;;;;0;;;;
79;33;Del Giro;96726970-0;CHILEMAT SpA;4651862;08/01/2025;08/01/2025 11:55:54;;0;353431;67152;;;420583;;;;;0;;;;0;;;;
80;33;Del Giro;96726970-0;CHILEMAT SpA;4651969;08/01/2025;08/01/2025 11:58:45;;0;1822668;346307;;;2168975;;;;;0;;;;0;;;;
81;33;Del Giro;96726970-0;CHILEMAT SpA;4651970;08/01/2025;08/01/2025 11:58:45;;0;1006146;191168;;;1197313;;;;;0;;;;0;;;;
82;33;Del Giro;96726970-0;CHILEMAT SpA;4652161;08/01/2025;08/01/2025 12:07:36;;0;484008;91962;;;575970;;;;;0;;;;0;;;;
83;33;Del Giro;96726970-0;CHILEMAT SpA;4652454;08/01/2025;08/01/2025 17:02:34;;0;158903;30191;;;189094;;;;;0;;;;0;;;;
84;33;Del Giro;96726970-0;CHILEMAT SpA;4652455;08/01/2025;08/01/2025 17:02:34;;0;1692087;321497;;;2013583;;;;;0;;;;0;;;;
85;33;Del Giro;96726970-0;CHILEMAT SpA;4652527;09/01/2025;09/01/2025 09:13:09;;0;450000;85500;;;535500;;;;;0;;;;0;;;;
86;33;Del Giro;96726970-0;CHILEMAT SpA;4652548;09/01/2025;09/01/2025 09:13:09;;0;1248210;237160;;;1485370;;;;;0;;;;0;;;;
87;33;Del Giro;96726970-0;CHILEMAT SpA;4652582;09/01/2025;09/01/2025 09:13:09;;0;501515;95288;;;596803;;;;;0;;;;0;;;;
88;33;Del Giro;76072694-K;COMERCIAL SOLUEX SpA;499943;09/01/2025;09/01/2025 10:47:02;;0;230394;43775;;;274169;;;;;0;;;;0;;;;
89;33;Del Giro;76873527-1;VENTA DE ARIDOS  JULIO IVAN RIVERA PEREZ  E.I.R.L.;143;09/01/2025;09/01/2025 11:35:25;;0;120000;22800;;;142800;;;;;0;;;;0;;;;
90;33;Del Giro;99546900-6;ISWITCH S A;1225801;09/01/2025;09/01/2025 14:33:44;;0;19210;3650;;;22860;;;;;0;;;;0;;;;
91;33;Del Giro;96726970-0;CHILEMAT SpA;4652991;09/01/2025;09/01/2025 17:02:55;;0;1873127;355894;;;2229021;;;;;0;;;;0;;;;
92;33;Del Giro;96726970-0;CHILEMAT SpA;4652992;09/01/2025;09/01/2025 17:02:55;;0;1387358;263598;;;1650956;;;;;0;;;;0;;;;
93;33;Del Giro;96726970-0;CHILEMAT SpA;4653104;09/01/2025;09/01/2025 17:07:47;;0;643825;122327;;;766152;;;;;0;;;;0;;;;
94;33;Del Giro;96726970-0;CHILEMAT SpA;4653211;09/01/2025;09/01/2025 17:09:54;;0;2371132;450515;;;2821647;;;;;0;;;;0;;;;
95;33;Del Giro;96726970-0;CHILEMAT SpA;4653258;09/01/2025;09/01/2025 17:09:54;;0;19254;3658;;;22912;;;;;0;;;;0;;;;
96;33;Del Giro;96726970-0;CHILEMAT SpA;4653391;09/01/2025;09/01/2025 17:12:53;;0;16479;3131;;;19610;;;;;0;;;;0;;;;
97;33;Del Giro;96726970-0;CHILEMAT SpA;4653580;09/01/2025;09/01/2025 17:19:59;;0;3204599;608874;;;3813473;;;;;0;;;;0;;;;
98;33;Del Giro;96726970-0;CHILEMAT SpA;4654058;10/01/2025;10/01/2025 14:45:37;;0;31545;5994;;;37538;;;;;0;;;;0;;;;
99;33;Del Giro;96726970-0;CHILEMAT SpA;4654108;10/01/2025;10/01/2025 14:45:37;;0;423306;80428;;;503734;;;;;0;;;;0;;;;
100;33;Del Giro;96726970-0;CHILEMAT SpA;4654273;10/01/2025;10/01/2025 14:49:42;;0;989943;188089;;;1178032;;;;;0;;;;0;;;;
101;33;Del Giro;96726970-0;CHILEMAT SpA;4654449;10/01/2025;10/01/2025 14:53:56;;0;33178;6304;;;39482;;;;;0;;;;0;;;;
102;33;Del Giro;96726970-0;CHILEMAT SpA;4654559;10/01/2025;10/01/2025 14:55:40;;0;1610971;306084;;;1917055;;;;;0;;;;0;;;;
103;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16002800;11/01/2025;11/01/2025 01:35:09;;0;661968;125773;;;787741;;;;;0;;;;0;;;;
104;33;Del Giro;76821330-5;IMPERIAL S.A.;19054672;11/01/2025;11/01/2025 14:13:31;;0;174013;33063;;;207076;;;;;0;;;;0;;;;
105;33;Del Giro;76821330-5;IMPERIAL S.A.;19054673;11/01/2025;11/01/2025 14:13:31;;0;2461597;467704;;;2929301;;;;;0;;;;0;;;;
106;33;Del Giro;76214241-4;COMERCIAL VINISA LIMITADA;2869;12/01/2025;12/01/2025 21:30:41;;0;463170;88002;;;551172;;;;;0;;;;0;;;;
107;33;Del Giro;76214241-4;COMERCIAL VINISA LIMITADA;2870;12/01/2025;12/01/2025 21:37:29;;0;217620;41348;;;258968;;;;;0;;;;0;;;;
108;33;Del Giro;96726970-0;CHILEMAT SpA;4654777;13/01/2025;13/01/2025 15:27:48;;0;124590;23672;;;148262;;;;;0;;;;0;;;;
109;33;Del Giro;96726970-0;CHILEMAT SpA;4654900;13/01/2025;13/01/2025 15:31:03;;0;290501;55195;;;345697;;;;;0;;;;0;;;;
110;33;Del Giro;96726970-0;CHILEMAT SpA;4655022;13/01/2025;13/01/2025 15:35:02;;0;127112;24151;;;151264;;;;;0;;;;0;;;;
111;33;Del Giro;96726970-0;CHILEMAT SpA;4655191;13/01/2025;13/01/2025 15:40:53;;0;906490;172233;;;1078723;;;;;0;;;;0;;;;
112;33;Del Giro;96726970-0;CHILEMAT SpA;4655509;14/01/2025;14/01/2025 16:45:56;;0;328251;62368;;;390619;;;;;0;;;;0;;;;
113;33;Del Giro;96726970-0;CHILEMAT SpA;4655578;14/01/2025;14/01/2025 16:45:56;;0;62057;11791;;;73848;;;;;0;;;;0;;;;
114;33;Del Giro;96726970-0;CHILEMAT SpA;4655591;14/01/2025;14/01/2025 16:45:56;;0;142279;27033;;;169312;;;;;0;;;;0;;;;
115;33;Del Giro;96726970-0;CHILEMAT SpA;4655742;14/01/2025;14/01/2025 16:49:34;;0;363408;69048;;;432456;;;;;0;;;;0;;;;
116;33;Del Giro;96726970-0;CHILEMAT SpA;4655780;14/01/2025;14/01/2025 16:49:34;;0;139973;26595;;;166568;;;;;0;;;;0;;;;
117;33;Del Giro;96726970-0;CHILEMAT SpA;4655750;14/01/2025;14/01/2025 16:49:34;;0;886030;168346;;;1054376;;;;;0;;;;0;;;;
118;33;Del Giro;96726970-0;CHILEMAT SpA;4655614;14/01/2025;14/01/2025 16:52:57;;0;130379;24772;;;155151;;;;;0;;;;0;;;;
119;33;Del Giro;96726970-0;CHILEMAT SpA;4655764;14/01/2025;14/01/2025 16:52:57;;0;535431;101732;;;637163;;;;;0;;;;0;;;;
120;33;Del Giro;96726970-0;CHILEMAT SpA;4655741;14/01/2025;14/01/2025 16:52:57;;0;21326;4052;;;25378;;;;;0;;;;0;;;;
121;33;Del Giro;96722400-6;Pacifico Cable S.P.A.;882958;15/01/2025;15/01/2025 06:30:04;;0;12597;2393;;;14990;;;;;0;;;;0;;;;
122;33;Del Giro;76072694-K;COMERCIAL SOLUEX SpA;500891;15/01/2025;15/01/2025 10:47:16;;0;186924;35516;;;222440;;;;;0;;;;0;;;;
123;33;Del Giro;76098286-5;Equipos de Riego SpA;294531;15/01/2025;15/01/2025 14:21:29;;0;418200;79458;;;497658;;;;;0;;;;0;;;;
124;33;Del Giro;96726970-0;CHILEMAT SpA;4655939;15/01/2025;15/01/2025 17:19:02;;0;2474712;470195;;;2944907;;;;;0;;;;0;;;;
125;33;Del Giro;96726970-0;CHILEMAT SpA;4655955;15/01/2025;15/01/2025 17:19:02;;0;30560;5806;;;36366;;;;;0;;;;0;;;;
126;33;Del Giro;96726970-0;CHILEMAT SpA;4655956;15/01/2025;15/01/2025 17:19:02;;0;534743;101601;;;636344;;;;;0;;;;0;;;;
127;33;Del Giro;96726970-0;CHILEMAT SpA;4655958;15/01/2025;15/01/2025 17:19:02;;0;172781;32828;;;205609;;;;;0;;;;0;;;;
128;33;Del Giro;96726970-0;CHILEMAT SpA;4655957;15/01/2025;15/01/2025 17:19:02;;0;305920;58125;;;364045;;;;;0;;;;0;;;;
129;33;Del Giro;96726970-0;CHILEMAT SpA;4655959;15/01/2025;15/01/2025 17:19:02;;0;225556;42856;;;268412;;;;;0;;;;0;;;;
130;33;Del Giro;96726970-0;CHILEMAT SpA;4655964;15/01/2025;15/01/2025 17:19:02;;0;183492;34863;;;218355;;;;;0;;;;0;;;;
131;33;Del Giro;96726970-0;CHILEMAT SpA;4655965;15/01/2025;15/01/2025 17:19:02;;0;270938;51478;;;322416;;;;;0;;;;0;;;;
132;33;Del Giro;96726970-0;CHILEMAT SpA;4655997;15/01/2025;15/01/2025 17:21:44;;0;582498;110675;;;693173;;;;;0;;;;0;;;;
133;33;Del Giro;96726970-0;CHILEMAT SpA;4656097;15/01/2025;15/01/2025 17:21:44;;0;12448;2365;;;14813;;;;;0;;;;0;;;;
134;33;Del Giro;96726970-0;CHILEMAT SpA;4655998;15/01/2025;15/01/2025 17:21:44;;0;859637;163331;;;1022968;;;;;0;;;;0;;;;
135;33;Del Giro;96726970-0;CHILEMAT SpA;4656096;15/01/2025;15/01/2025 17:27:32;;0;23523;4469;;;27992;;;;;0;;;;0;;;;
136;33;Del Giro;96726970-0;CHILEMAT SpA;4656615;16/01/2025;16/01/2025 16:29:30;;0;1237356;235098;;;1472454;;;;;0;;;;0;;;;
137;33;Del Giro;96726970-0;CHILEMAT SpA;4657039;16/01/2025;16/01/2025 16:40:57;;0;1340104;254620;;;1594723;;;;;0;;;;0;;;;
138;33;Del Giro;96726970-0;CHILEMAT SpA;4657041;16/01/2025;16/01/2025 16:44:56;;0;2022267;384231;;;2406498;;;;;0;;;;0;;;;
139;33;Del Giro;96726970-0;CHILEMAT SpA;4657835;16/01/2025;16/01/2025 17:03:50;;0;1115912;212023;;;1327935;;;;;0;;;;0;;;;
140;33;Del Giro;96726970-0;CHILEMAT SpA;4657946;16/01/2025;16/01/2025 17:12:59;;0;105949;20130;;;126079;;;;;0;;;;0;;;;
141;33;Del Giro;96726970-0;CHILEMAT SpA;4657042;16/01/2025;16/01/2025 17:29:27;;0;103620;19688;;;123307;;;;;0;;;;0;;;;
142;33;Del Giro;96726970-0;CHILEMAT SpA;4657818;16/01/2025;16/01/2025 17:43:29;;0;470792;89451;;;560243;;;;;0;;;;0;;;;
143;33;Del Giro;96726970-0;CHILEMAT SpA;4656964;16/01/2025;16/01/2025 17:43:29;;0;115527;21950;;;137477;;;;;0;;;;0;;;;
144;33;Del Giro;96726970-0;CHILEMAT SpA;4657515;16/01/2025;16/01/2025 17:49:56;;0;176057;33451;;;209508;;;;;0;;;;0;;;;
145;33;Del Giro;96726970-0;CHILEMAT SpA;4657683;16/01/2025;16/01/2025 17:49:56;;0;173399;32946;;;206344;;;;;0;;;;0;;;;
146;33;Del Giro;96726970-0;CHILEMAT SpA;4657827;16/01/2025;16/01/2025 17:56:53;;0;34612;6576;;;41189;;;;;0;;;;0;;;;
147;33;Del Giro;96726970-0;CHILEMAT SpA;4657034;16/01/2025;16/01/2025 17:56:53;;0;704595;133873;;;838469;;;;;0;;;;0;;;;
148;33;Del Giro;96726970-0;CHILEMAT SpA;4657033;16/01/2025;16/01/2025 17:56:53;;0;1093669;207797;;;1301466;;;;;0;;;;0;;;;
149;33;Del Giro;76041579-0;PROVEEDORES INTEGRALES DEL SUR S.A.;1610663;17/01/2025;17/01/2025 13:03:00;;0;172790;32830;;;205620;;;;;0;;;;0;;;;
150;33;Del Giro;76041579-0;PROVEEDORES INTEGRALES DEL SUR S.A.;1611039;20/01/2025;17/01/2025 16:09:45;;0;76920;14615;;;91535;;;;;0;;;;0;;;;
151;33;Del Giro;96726970-0;CHILEMAT SpA;4658063;17/01/2025;17/01/2025 16:39:59;;0;164016;31163;;;195179;;;;;0;;;;0;;;;
152;33;Del Giro;96726970-0;CHILEMAT SpA;4658087;17/01/2025;17/01/2025 16:39:59;;0;34134;6485;;;40619;;;;;0;;;;0;;;;
153;33;Del Giro;96726970-0;CHILEMAT SpA;4658218;17/01/2025;17/01/2025 16:47:57;;0;18995;3609;;;22603;;;;;0;;;;0;;;;
154;33;Del Giro;96726970-0;CHILEMAT SpA;4658877;17/01/2025;17/01/2025 16:55:58;;0;70642;13422;;;84065;;;;;0;;;;0;;;;
155;33;Del Giro;96726970-0;CHILEMAT SpA;4658217;17/01/2025;17/01/2025 17:04:57;;0;1077332;204693;;;1282025;;;;;0;;;;0;;;;
156;33;Del Giro;96726970-0;CHILEMAT SpA;4658216;17/01/2025;17/01/2025 17:04:57;;0;645110;122571;;;767680;;;;;0;;;;0;;;;
157;33;Del Giro;96726970-0;CHILEMAT SpA;4658219;17/01/2025;17/01/2025 17:04:57;;0;151755;28833;;;180588;;;;;0;;;;0;;;;
158;33;Del Giro;96726970-0;CHILEMAT SpA;4658951;17/01/2025;17/01/2025 17:13:52;;0;135072;25664;;;160736;;;;;0;;;;0;;;;
159;33;Del Giro;96726970-0;CHILEMAT SpA;4658489;17/01/2025;17/01/2025 17:13:52;;0;3933279;747323;;;4680601;;;;;0;;;;0;;;;
160;33;Del Giro;96726970-0;CHILEMAT SpA;4658928;17/01/2025;17/01/2025 17:40:01;;0;56576;10749;;;67325;;;;;0;;;;0;;;;
161;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16038458;17/01/2025;17/01/2025 21:04:05;;0;92862;17643;;;110505;;;;;0;;;;0;;;;
162;33;Del Giro;78809560-0;DISTRIBUIDORA Y COMERCIAL DIMAK LIMITADA;16038457;17/01/2025;17/01/2025 21:04:09;;0;37897;7200;;;45097;;;;;0;;;;0;;;;
163;33;Del Giro;79894160-7;LUVAL S A;1501263;20/01/2025;20/01/2025 08:32:46;;0;82000;15580;;;97580;;;;;0;;;;0;;;;
164;33;Del Giro;14056823-6;MANUEL EDUARDO DIAZ SANCHEZ;82;20/01/2025;20/01/2025 12:14:00;;0;704000;133760;;;837760;;;;;0;;;;0;;;;
